0.6256728616,-0.0280039862,-0.0070913214,-0.0050820146,0.0028641571,0.0010862753,0.0071419674,-0.2994155040
0.5901131523,-0.0190853210,-0.0018747881,0.0072674419,-0.0004079967,0.0012103001,-0.0047000618,-0.0550317240
0.6495856027,-0.0193582103,-0.0049920199,-0.0046588332,-0.0025714286,0.0043768237,0.0032724411,-0.0096725026
0.6158533410,-0.0086027542,0.0032479955,0.0033965703,0.0002455293,-0.0054368126,-0.0078447564,-0.3226745174
0.6189479194,-0.0379076613,-0.0279383787,-0.0080911493,0.0195147895,0.0006676682,0.0318352060,1.3863296681
0.6817486339,-0.0352274206,-0.0290407867,0.0317962377,0.0073434992,0.0304837364,0.0032667877,-0.2791530980
0.6449337431,-0.0334988293,-0.0305917313,0.0033881897,0.0030673625,0.0057059609,0.0038189420,-0.3062278858
0.5518030910,-0.0256137132,-0.0255941722,0.0037787426,-0.0067513900,-0.0028166747,-0.0028032518,-0.2430070869
0.5730730731,-0.0420998312,-0.0440827130,-0.0026431718,0.0175929628,0.0023404084,0.0213244448,0.1297408865
0.6247250330,-0.0414649025,-0.0466278289,0.0211211050,0.0073084479,0.0146940419,0.0060946839,0.2707390327
0.6129105451,-0.0267940189,-0.0349517513,0.0060951632,0.0023794664,0.0065066455,-0.0085199515,-0.2408635135
0.6004796163,-0.0220936527,-0.0317902566,-0.0084815321,-0.0107794684,-0.0066222555,-0.0005912728,-0.1740294100
0.6888793789,-0.0047993452,-0.0156922284,-0.0006701356,-0.0014948859,-0.0081345978,-0.0139622939,0.7308642783
0.6261739372,-0.0100403407,-0.0204463452,-0.0138061615,-0.0048065558,-0.0018002880,0.0060400000,-0.1424300127
0.6235379708,-0.0137502341,-0.0241310551,0.0059997600,0.0011876485,0.0054907619,0.0053278200,-0.3895153550
0.5950032873,-0.0105782825,-0.0212984859,0.0055266192,0.0063266113,0.0008370536,-0.0010678268,0.2521916995
0.6521887436,-0.0051697274,-0.0159807836,-0.0015421115,-0.0038113949,-0.0010753116,-0.0038007760,0.0906248656
0.6775336641,-0.0045326340,-0.0149536146,-0.0036038177,0.0006705321,-0.0057810382,0.0001589699,0.5464185451
0.5584667637,-0.0281263541,-0.0378928828,0.0000000000,0.0212849823,0.0086217268,0.0249940396,0.5568674549
0.6512073591,-0.0261399601,-0.0373996766,0.0256359300,0.0022385179,0.0239344784,0.0024035666,-0.5325421823
0.6467391304,-0.0262608768,-0.0387187811,0.0022863786,0.0020024646,-0.0009318941,0.0042541672,0.0015628546
0.6098901099,-0.0118702473,-0.0256445118,0.0040983607,0.0017294389,-0.0019432569,-0.0104748334,-0.1645225070
0.5207752370,-0.0122735994,-0.0259436057,-0.0106661533,-0.0051793593,0.0000000000,0.0022572485,-0.2299577440
0.5005086470,-0.0112300292,-0.0248548937,0.0023352664,0.0029309680,0.0003894081,0.0008542694,0.1289870487
0.4890486541,-0.0201467134,-0.0335129706,0.0008154390,0.0026532339,0.0011677696,0.0108632396,0.3233125977
0.4624830556,-0.0183658602,-0.0323304108,0.0109024598,0.0031064238,0.0078538103,0.0013433122,-0.2860851927
0.5300416419,-0.0055924564,-0.0201331412,0.0011897908,0.0058495183,-0.0046678497,-0.0100038329,0.4264767422
0.4747330961,-0.0026469391,-0.0165857996,-0.0100053669,-0.0164202364,-0.0072090229,-0.0020906733,-0.3753079442
0.5136986301,-0.0004947036,-0.0136351494,-0.0019361084,0.0022413726,0.0003903963,-0.0017458778,0.3231414081
0.5074424899,-0.0172998035,-0.0293001990,-0.0019010669,0.0096394833,-0.0048780488,0.0171783910,0.4756015929
0.5359007833,-0.0202163088,-0.0326371145,0.0175697738,0.0128317739,0.0232156863,0.0056931071,0.0713912572
0.5568712995,-0.0296770630,-0.0426227885,0.0054244022,0.0053165416,0.0087383106,0.0129554348,-0.5905510473
0.5131804177,-0.0329458705,-0.0471846997,0.0130319149,0.0138024154,0.0115881459,0.0081014177,1.0980460715
0.5375609756,-0.0316960198,-0.0474461669,0.0081011139,0.0028856826,0.0077370892,0.0039437458,-0.3162085902
0.5369586454,-0.0181598381,-0.0354240360,0.0038319878,-0.0023240372,-0.0043978980,-0.0088200415,0.0295373418
0.5506762398,-0.0163222578,-0.0337393431,-0.0086724483,-0.0069513773,-0.0037809306,0.0009721080,-0.0362775425
0.5458227848,-0.0155027173,-0.0329018132,0.0011963511,0.0033883159,0.0010145799,0.0017182131,0.3485718245
0.5494726268,-0.0070827254,-0.0245357631,0.0014563107,-0.0005195191,-0.0000750779,-0.0060780073,-0.2412286274
0.5278057861,-0.0037879916,-0.0205503182,-0.0059286327,-0.0046038464,-0.0018020047,-0.0022134684,0.3860942140
0.5808995327,-0.0041039116,-0.0199124949,-0.0023255814,-0.0048862365,-0.0060927451,0.0009023913,-0.0631058621
0.6014970593,-0.0084266823,-0.0233172401,0.0008271299,0.0049851943,0.0048435312,0.0049962434,-0.2110664201
0.5661926124,-0.0075383389,-0.0219921635,0.0047708490,0.0030210354,0.0028619846,0.0004111688,0.4768666375
0.4935036336,0.0140818829,-0.0001906037,0.0006729727,-0.0030863050,-0.0161841463,-0.0201763563,0.6102963445
0.3185947910,0.0027005661,-0.0092812447,-0.0202503269,-0.0113017531,-0.0009160305,0.0091900549,-0.3572434692
0.3370654095,0.0067740169,-0.0041535455,0.0090378675,0.0016222130,0.0013753056,-0.0044587191,-0.3396781416
0.3098232888,0.0082575750,-0.0013442137,-0.0043839758,-0.0027118644,-0.0034716924,-0.0025050290,0.2808926333
0.2982218459,0.0097920500,0.0015372998,-0.0022395991,-0.0007175769,0.0017227518,-0.0027776721,0.1574182311
0.3086442387,0.0110632270,0.0041821680,-0.0032337835,-0.0067651839,-0.0067262860,-0.0027472527,-0.4521591135
0.3396549985,0.0050925483,-0.0003730535,-0.0022519084,0.0053272451,0.0019238169,0.0042470156,0.7705543669
0.3770460601,-0.0023049693,-0.0069288155,0.0043609655,0.0067751703,0.0055683564,0.0066293291,-0.1498497950
0.4259908804,-0.0000580344,-0.0045317119,0.0062845172,-0.0054513328,-0.0050410540,-0.0018924340,0.0559895559
0.4529181428,0.0042923801,0.0001274520,-0.0017411052,0.0011718455,0.0066019268,-0.0043229305,-0.4829158300
0.4393994211,0.0114130029,0.0078717565,-0.0045499355,-0.0051727393,-0.0156339371,-0.0076931866,1.1879904414
0.4646727352,-0.0211127035,-0.0234090152,-0.0073893502,0.0209124032,0.0050745690,0.0314335060,1.1127684005
0.6372554779,-0.0223754772,-0.0261683950,0.0308902533,0.0066916986,0.0323363910,0.0046141252,-0.3709157265
0.6555474982,-0.0129003737,-0.0182298444,0.0050251256,0.0037298275,0.0016800448,-0.0061115638,-0.3176415993
0.7321206080,-0.0073272367,-0.0133126584,-0.0062962963,-0.0068064753,-0.0042489750,-0.0036149517,-0.3316472942
