0.5835493907,-0.0114769800,0.0041880500,0.0109934498,0.0088830028,0.0061899563,-0.0041705833,1.0982728333
0.5867384793,-0.0042445592,0.0094195722,-0.0029911346,-0.0078549398,-0.0060867773,-0.0054900344,-0.0745456927
0.5620379218,-0.0101465846,0.0020857860,-0.0039640420,-0.0043888429,0.0002619916,0.0066222276,-0.2708963469
0.5606568956,-0.0127904245,-0.0023181743,0.0013266061,0.0048079520,0.0034377387,0.0042593315,0.2304570403
0.5759022062,-0.0139088244,-0.0052596843,0.0033989966,0.0005483871,0.0015117733,0.0031296878,-0.2362725968
0.5427791342,-0.0062524023,0.0006850368,0.0033441920,-0.0036861506,0.0038117371,-0.0055513120,-0.9670273185
0.5295130656,-0.0050429255,0.0008833366,-0.0029447297,-0.0022436036,-0.0002488235,-0.0002488235,5.1901268531
0.5278531088,0.0228504213,0.0280738997,-0.0225131173,-0.0189621622,-0.0338051335,-0.0265117084,3.0045182954
0.4291262136,0.0210942659,0.0277651392,-0.0021249751,-0.0036365239,0.0008399785,-0.0017229497,0.6471875751
0.4491272695,0.0196542547,0.0275276623,-0.0055566647,-0.0068350734,-0.0078667905,-0.0017704633,-0.1323631246
0.4773678388,0.0290621932,0.0380285652,0.0000780718,0.0009020245,-0.0049402211,-0.0120805818,0.0190468384
0.4292573208,0.0197551226,0.0303255426,-0.0130035241,-0.0070650541,0.0008954683,0.0047422797,-0.1294769106
0.4168471295,0.0206845966,0.0320922862,0.0054575038,0.0021962261,-0.0025594274,-0.0038882958,0.2470626568
0.4062186560,0.0205650016,0.0328144904,-0.0040006743,-0.0063059034,0.0000454158,-0.0030009364,0.0617398052
0.4114313212,0.0270237282,0.0401291501,-0.0028771621,-0.0049394662,-0.0101726859,-0.0093693775,-0.1075981679
0.3977360831,0.0218157613,0.0360914741,-0.0082716636,-0.0034940127,-0.0006423271,0.0010280427,-0.1330051694
0.3154137658,0.0349578775,0.0501587374,-0.0015403398,-0.0055941358,-0.0111676059,-0.0159411194,0.2154786093
0.2696417136,0.0334384495,0.0503651844,-0.0107647301,-0.0109431163,-0.0078812359,-0.0037338528,-0.0804669528
0.2710144928,0.0367774113,0.0552690750,-0.0080863156,-0.0036226868,-0.0030652237,-0.0081824107,-0.0799949032
0.2662048021,0.0458224484,0.0661641516,-0.0066498964,-0.0094254417,-0.0222618615,-0.0140588877,0.3775888018
0.2394979508,0.0399735484,0.0624898070,-0.0158860426,-0.0106723711,0.0044169187,-0.0011545557,-0.2116463468
0.2997115076,0.0609810844,0.0856496726,-0.0004527043,-0.0078809003,-0.0246761627,-0.0255964155,0.0159369155
0.2470930233,0.0415242213,0.0689646502,-0.0249338514,-0.0081221418,-0.0185496024,0.0096734744,0.2152149262
0.3408078797,0.0510878800,0.0802507531,0.0026891578,-0.0037221142,0.0142937395,-0.0151766573,-0.2382765828
0.3363147555,0.0575881376,0.0890939704,-0.0045105449,-0.0155105091,-0.0144123077,-0.0135779997,1.2611494336
0.3339996554,0.0338530265,0.0671400751,-0.0179892236,0.0025340009,-0.0022602680,0.0143883098,-0.0026928367
0.4213424987,0.0728468223,0.1078091598,0.0176578419,-0.0015019049,-0.0236801922,-0.0412006195,-0.0339307514
0.3535686983,0.0848792835,0.1238988149,-0.0412219540,-0.0283589938,-0.0244468374,-0.0214214291,0.4678944769
0.3386868603,0.0679735134,0.1107197112,-0.0152601511,-0.0161728799,-0.0066755148,0.0036025414,-0.1380117042
0.3584403003,-0.0027903380,0.0396455475,-0.0056327791,0.0415382057,0.0056885079,0.0604751338,0.0900861751
0.5654860685,0.0155644200,0.0553363193,0.0605495008,-0.0012036946,0.0290051433,-0.0176507514,-0.2375846196
0.5433283121,-0.0093711969,0.0278493144,-0.0185837005,0.0112029317,0.0184976862,0.0227543260,0.0026439993
0.5308756325,-0.0427821712,-0.0102507763,0.0264345907,0.0361672889,0.0237721687,0.0364104135,-0.2444976660
0.5511799839,-0.0218160914,0.0052913632,0.0353320627,0.0024060186,0.0213076367,-0.0147050132,-0.3430127609
0.5266637798,-0.0047282603,0.0189577090,-0.0145025017,-0.0202908393,-0.0219674689,-0.0137967440,0.3044936603
0.5478670118,0.0334770557,0.0558423791,-0.0179967670,-0.0198745145,-0.0294077938,-0.0362638833,0.0135310101
0.5502551586,0.0000994494,0.0228368648,-0.0289104034,-0.0002682534,0.0057158032,0.0282244831,-0.1239646869
0.5413253909,0.0024963040,0.0236081980,0.0197260205,-0.0078424198,0.0047905848,-0.0024061480,-0.0915604087
0.5593332112,-0.0111755805,0.0083097606,0.0001723883,0.0280403703,0.0111122234,0.0134380153,0.0308379838
0.5581623157,-0.0080952429,0.0090788052,0.0144411888,0.0051776917,0.0083539604,-0.0013721252,0.1116492611
0.6335422718,-0.0174942997,-0.0024016912,-0.0003762182,-0.0059599576,0.0027493096,0.0108340122,-0.0200976604
0.6262564133,-0.0313944853,-0.0190272477,0.0094818376,0.0204523696,0.0120809312,0.0171293846,0.0862172528
0.6446330504,-0.0152680272,-0.0062174593,0.0202167194,0.0001524587,0.0070386764,-0.0114716874,-0.1172983293
0.6007404665,-0.0237230169,-0.0166392163,-0.0155841094,-0.0063553857,-0.0096195417,0.0110664465,0.1349644941
0.5939641195,-0.0226061196,-0.0179515411,0.0175671792,0.0178074109,0.0221785684,0.0025913786,-0.1207499460
0.5569569684,-0.0271653641,-0.0246794438,-0.0018122977,-0.0050319424,-0.0049943058,0.0082615366,-0.0289515032
0.4909508197,-0.0378413651,-0.0377086734,0.0116952170,0.0158830041,0.0191594635,0.0154395411,-0.1123459153
0.5042950407,-0.0386026324,-0.0414787603,0.0086933215,0.0139484732,0.0070541167,0.0068473412,0.0411317853
0.4951277324,-0.0375233676,-0.0432370128,0.0090574059,-0.0023531009,0.0088517163,0.0050490595,0.1977176802
0.6977288304,-0.0312649825,-0.0395528659,0.0064801988,-0.0007597578,-0.0069547595,-0.0005012303,-0.2461105745
0.7186901977,-0.0237177452,-0.0339143727,-0.0018883163,0.0005220214,0.0089746414,-0.0028037383,0.2531270829
0.7111298127,0.0066701308,-0.0049724529,-0.0015499812,-0.0011909488,-0.0231908707,-0.0265618214,-0.0520913204
0.5240501440,0.0068379293,-0.0034223179,-0.0288561416,-0.0270951624,-0.0188472806,-0.0011858636,0.0833746283
0.5248609880,0.0175439924,0.0084845546,-0.0005406740,0.0039802040,-0.0037771143,-0.0115553257,-0.1591564928
0.5079508493,-0.0054051416,-0.0122545348,-0.0097609164,0.0034296344,0.0018896993,0.0203601075,0.2119612172
0.5204297288,0.0100357849,0.0031631678,0.0224576322,0.0045996988,0.0062831125,-0.0144642066,-0.1819570957
0.5063327289,0.0041099623,-0.0014288258,-0.0166329826,-0.0127902015,0.0074138631,0.0043639202,0.0925213925
0.4816408534,0.0022738837,-0.0025210046,0.0013110959,0.0044043085,-0.0060201699,0.0012010456,-0.0547304284
0.4761269793,0.0131122809,0.0088064103,0.0004600521,-0.0096656005,-0.0004530551,-0.0110434210,-0.0749631806
0.4738239814,0.0058200407,0.0028944604,-0.0095623261,-0.0023019825,-0.0004055489,0.0052444434,0.2139321762
0.4207059674,-0.0138464500,-0.0160491168,0.0062618302,0.0282172623,0.0054174672,0.0190346623,0.0356309163
0.4812461389,-0.0055048898,-0.0086687166,0.0216498870,-0.0016257370,0.0116666864,-0.0062457191,0.0089791695
0.5135266287,-0.0252013965,-0.0285004757,-0.0075268942,0.0059286951,0.0047395589,0.0210745202,-0.1246961999
0.5250152191,-0.0228000368,-0.0278574698,0.0215618328,0.0052211582,0.0119214422,0.0015102111,-0.0723713238
0.4632772604,-0.0111818088,-0.0177371924,0.0031523043,0.0013835651,-0.0019038828,-0.0082022459,0.1958578159
0.5391382876,-0.0217656564,-0.0286409752,-0.0115221277,-0.0044054360,-0.0044624277,0.0125778919,0.0609435379
0.5066497342,-0.0027858174,-0.0110171710,0.0125778919,0.0000000000,0.0004412755,-0.0156749440,-0.1738181959
0.4852506783,0.0010322565,-0.0068382470,-0.0158569462,-0.0145260548,-0.0046545640,-0.0033859915,0.1390599207
0.4822212245,0.0032116382,-0.0040103522,-0.0042303825,-0.0039822702,-0.0113584681,-0.0023307050,-0.0112161601
0.5390606026,-0.0072972899,-0.0136638898,-0.0033429676,0.0105923119,0.0064640174,0.0100884483,-0.0755623939
0.5603718517,-0.0012791083,-0.0077881341,0.0168407812,0.0015939819,0.0079695283,-0.0049017916,0.0450434881
0.6069116360,-0.0020746973,-0.0081975214,-0.0115452015,-0.0000572462,0.0003604442,0.0009944381,-0.0348583878
0.5926314066,-0.0009823064,-0.0068216103,0.0008342893,-0.0011335402,0.0020921475,-0.0007739670,0.1068323537
0.6430343558,-0.0156252537,-0.0210291624,0.0016208769,0.0082762099,0.0027953048,0.0150289017,-0.0423002107
0.6298807496,-0.0162465783,-0.0224774954,0.0134777432,0.0034220100,0.0117283736,0.0030751708,0.0230453774
0.6068533328,-0.0135006759,-0.0205678323,0.0022468322,0.0002379307,0.0031896286,-0.0002498013,-0.1404301216
0.5847635180,-0.0282218314,-0.0357129795,0.0019573035,0.0194263836,0.0033960114,0.0172860258,0.4176483752
0.6587662100,-0.0170320486,-0.0262840664,0.0163660731,-0.0030334344,0.0005110849,-0.0069666183,-0.0700928520
0.6656425822,-0.0702612823,-0.0796242145,-0.0074981283,0.0508782489,0.0065839511,0.0600701549,0.1029003431
0.7843869720,-0.0789973609,-0.0929749980,0.0604832354,0.0423167071,0.0622173604,0.0212219877,0.1930392098
0.8567023104,-0.0576345964,-0.0770685563,0.0262235906,-0.0060236673,-0.0052447181,-0.0097725621,-0.0864232514
0.8106088462,-0.0464576085,-0.0691045136,-0.0151562177,-0.0135842026,0.0064463798,-0.0024226788,-0.2542042924
