Date,AdjClose
2017-09-08,4659.99
2017-09-08,4647.53
2017-09-08,4647.01
2017-09-08,4353.05
2017-09-08,4238.12
2017-09-08,4348.65
2017-09-08,4267.01
2017-09-08,4238.0
2017-09-08,4277.17
2017-09-08,4190.01
2017-09-08,4183.75
2017-09-08,4158.32
2017-09-08,4285.99
2017-09-08,4282.8
2017-09-09,4261.94
2017-09-09,4180.1
2017-09-09,4230.0
2017-09-09,4242.01
2017-09-09,4250.0
2017-09-09,4385.26
2017-09-09,4342.99
2017-09-09,4321.52
2017-09-09,4292.02
2017-09-09,4311.71
2017-09-09,4282.07
2017-09-09,4327.63
2017-09-09,4326.8
2017-09-09,4300.16
2017-09-09,4286.77
2017-09-09,4276.0
2017-09-09,4258.49
2017-09-09,4220.38
2017-09-09,4191.78
2017-09-09,4253.7
2017-09-09,4267.86
2017-09-09,4256.5
2017-09-09,4273.03
2017-09-09,4258.81
2017-09-10,4239.0
2017-09-10,4230.0
2017-09-10,4130.01
2017-09-10,4144.0
2017-09-10,4119.11
2017-09-10,4054.97
2017-09-10,3810.05
2017-09-10,3988.95
2017-09-10,4006.2
2017-09-10,4007.01
2017-09-10,4002.67
2017-09-10,4098.79
2017-09-10,4059.99
2017-09-10,4108.31
2017-09-10,4111.0
2017-09-10,4094.93
2017-09-10,4129.88
2017-09-10,4247.07
2017-09-10,4237.66
2017-09-10,4274.32
2017-09-10,4234.01
2017-09-10,4196.2
2017-09-10,4239.74
2017-09-10,4130.37
2017-09-11,4111.1
2017-09-11,4260.0
2017-09-11,4272.41
2017-09-11,4312.05
2017-09-11,4169.02
2017-09-11,4162.01
2017-09-11,4165.0
2017-09-11,4178.73
2017-09-11,4166.62
2017-09-11,4159.7
2017-09-11,4176.24
2017-09-11,4191.53
2017-09-11,4198.99
2017-09-11,4260.41
2017-09-11,4256.02
2017-09-11,4251.29
2017-09-11,4251.03
2017-09-11,4200.0
2017-09-11,4202.68
2017-09-11,4182.27
2017-09-11,4164.52
2017-09-11,4171.51
2017-09-11,4211.07
2017-09-11,4208.47
2017-09-12,4241.8
2017-09-12,4236.97
2017-09-12,4269.13
2017-09-12,4294.25
2017-09-12,4296.18
2017-09-12,4325.0
2017-09-12,4366.0
2017-09-12,4361.0
2017-09-12,4293.15
2017-09-12,4322.36
2017-09-12,4330.0
2017-09-12,4340.1
2017-09-12,4314.81
2017-09-12,4259.44
2017-09-12,4273.01
2017-09-12,4258.72
2017-09-12,4279.99
2017-09-12,4201.0
2017-09-12,4094.25
2017-09-12,4165.5
2017-09-12,4150.12
2017-09-12,4186.22
2017-09-12,4178.52
2017-09-12,4163.72
2017-09-13,4128.97
2017-09-13,4094.18
2017-09-13,4023.0
2017-09-13,3936.84
2017-09-13,3944.93
2017-09-13,3939.9
2017-09-13,3949.82
2017-09-13,3933.76
2017-09-13,3938.24
2017-09-13,3965.91
2017-09-13,3820.02
2017-09-13,3832.0
2017-09-13,3904.99
2017-09-13,3880.0
2017-09-13,3791.66
2017-09-13,3795.0
2017-09-13,3944.0
2017-09-13,3950.0
2017-09-13,3901.0
2017-09-13,3879.81
2017-09-13,3890.93
2017-09-13,3848.65
2017-09-13,3945.01
2017-09-13,3944.69
2017-09-14,3903.5
2017-09-14,3930.0
2017-09-14,3850.25
2017-09-14,3806.0
2017-09-14,3840.0
2017-09-14,3856.0
2017-09-14,3807.28
2017-09-14,3869.99
2017-09-14,3810.01
2017-09-14,3761.01
2017-09-14,3671.14
2017-09-14,3481.02
2017-09-14,3489.99
2017-09-14,3534.99
2017-09-14,3596.89
2017-09-14,3518.0
2017-09-14,3460.0
2017-09-14,3325.27
2017-09-14,3442.28
2017-09-14,3370.0
2017-09-14,3386.01
2017-09-14,3285.0
2017-09-14,3329.0
2017-09-14,3189.02
2017-09-15,3318.99
2017-09-15,3407.0
2017-09-15,3390.0
2017-09-15,3370.0
2017-09-15,3309.81
2017-09-15,3300.0
2017-09-15,3100.0
2017-09-15,3148.0
2017-09-15,3110.0
2017-09-15,2950.5
2017-09-15,2950.0
2017-09-15,2919.0
2017-09-15,3330.0
2017-09-15,3360.02
2017-09-15,3780.0
2017-09-15,3830.0
2017-09-15,3565.01
2017-09-15,3548.0
2017-09-15,3560.09
2017-09-15,3702.66
2017-09-15,3710.0
2017-09-15,3790.0
2017-09-15,3750.0
2017-09-15,3700.0
2017-09-16,3735.0
2017-09-16,3830.0
2017-09-16,3818.98
2017-09-16,3770.0
2017-09-16,3830.0
2017-09-16,3816.01
2017-09-16,3792.0
2017-09-16,3847.9
2017-09-16,3839.75
2017-09-16,3753.08
2017-09-16,3480.0
2017-09-16,3630.06
2017-09-16,3630.0
2017-09-16,3674.98
2017-09-16,3630.0
2017-09-16,3567.11
2017-09-16,3650.0
2017-09-16,3617.01
2017-09-16,3681.0
2017-09-16,3664.0
2017-09-16,3662.13
2017-09-16,3675.0
2017-09-16,3710.0
2017-09-16,3714.95
2017-09-17,3670.0
2017-09-17,3602.0
2017-09-17,3640.02
2017-09-17,3580.0
2017-09-17,3560.01
2017-09-17,3557.75
2017-09-17,3563.05
2017-09-17,3559.0
2017-09-17,3535.01
2017-09-17,3549.98
2017-09-17,3577.44
2017-09-17,3499.03
2017-09-17,3538.31
2017-09-17,3638.0
2017-09-17,3648.86
2017-09-17,3637.33
2017-09-17,3700.0
2017-09-17,3690.02
2017-09-17,3715.02
2017-09-17,3720.0
2017-09-17,3690.0
2017-09-17,3720.0
2017-09-17,3720.0
2017-09-17,3699.99
2017-09-18,3731.01
2017-09-18,3740.0
2017-09-18,3845.78
2017-09-18,3830.0
2017-09-18,3769.06
2017-09-18,3850.02
2017-09-18,3950.01
2017-09-18,3950.32
2017-09-18,3950.32
2017-09-18,3906.0
2017-09-18,3931.23
2017-09-18,3929.33
2017-09-18,4040.01
2017-09-18,4090.0
2017-09-18,3988.01
2017-09-18,4030.33
2017-09-18,3969.52
2017-09-18,3951.3
2017-09-18,3980.99
2017-09-18,3969.48
2017-09-18,3951.5
2017-09-18,4047.53
2017-09-18,4030.1
2017-09-18,4035.01
2017-09-19,3985.05
2017-09-19,3969.11
2017-09-19,3961.0
2017-09-19,3971.02
2017-09-19,3915.52
2017-09-19,3860.0
2017-09-19,3964.92
2017-09-19,3936.28
2017-09-19,3932.02
2017-09-19,3940.2
2017-09-19,4000.0
2017-09-19,3969.01
2017-09-19,4016.26
2017-09-19,3930.0
2017-09-19,3946.37
2017-09-19,3965.01
